주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소
"2023000365","2023000365","울진 하버펠리체","01","APT","01","민영","0","분양주택","712","경북","36316","경상북도 울진군 죽변면 죽변리 254-234251-31번지",67,"2023-07-28","2023-08-07","2023-08-09","2023-08-07","2023-08-07","2023-08-08","2023-08-08",,,"2023-08-08","2023-08-08","2023-08-09","2023-08-09",,,"2023-08-09","2023-08-09","2023-08-16","2023-08-28","2023-08-30","http://www.울진하버펠리체.com","세영토건(주)  (주)우영종합건설","054-782-2800","신영부동산신탁 주식회사","2023-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000365&pblancNo=2023000365"
"2023000358","2023000358","수유 시그니티","01","APT","01","민영","0","분양주택","100","서울","01114","서울특별시 강북구 수유동 87-5번지",32,"2023-07-28","2023-08-07","2023-08-08",,,"2023-08-07","2023-08-07",,,"2023-08-07","2023-08-07","2023-08-08","2023-08-08",,,"2023-08-08","2023-08-08","2023-08-14","2023-08-25","2023-08-27",,"리센종합건설(주)","02-987-5053","수유 시그니티","2023-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000358&pblancNo=2023000358"
"2023000340","2023000340","포레나 인천학익","01","APT","01","민영","0","분양주택","400","인천","22219","인천광역시 미추홀구 학익2동 290-1",250,"2023-07-28","2023-08-07","2023-08-09","2023-08-07","2023-08-07","2023-08-08","2023-08-08",,,"2023-08-08","2023-08-08","2023-08-09","2023-08-09",,,"2023-08-09","2023-08-09","2023-08-16","2023-08-28","2023-08-30","https://forena-hagik.com","㈜한화","1899-0873","학익4주택재개발정비사업조합","2026-04","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000340&pblancNo=2023000340"
"2023000347","2023000347","효성해링턴 플레이스 목감역","01","APT","01","민영","0","분양주택","410","경기","14982","경기도 시흥시 논곡동 162-3번지외 3필지",145,"2023-07-27","2023-08-07","2023-08-09","2023-08-07","2023-08-07","2023-08-08","2023-08-08",,,"2023-08-08","2023-08-08","2023-08-09","2023-08-09",,,"2023-08-09","2023-08-09","2023-08-16","2023-08-30","2023-09-01","https://www.효성해링턴플레이스목감역.com","진흥기업(주)","1600-3320","신영부동산신탁 주식회사","2024-01","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000347&pblancNo=2023000347"
"2023000338","2023000338","평택 고덕국제신도시 A-49블록 호반써밋 3차(본청약)","01","APT","01","민영","0","분양주택","410","경기","18017","경기도 평택시 고덕국제화계획지구 A49블록",282,"2023-07-21","2023-07-31","2023-08-02","2023-07-31","2023-07-31","2023-08-01","2023-08-01","2023-08-01","2023-08-01","2023-08-01","2023-08-01","2023-08-02","2023-08-02","2023-08-02","2023-08-02","2023-08-02","2023-08-02","2023-08-08","2023-08-21","2023-08-23","http://www.ptgd3-hoban.co.kr/","(주)호반건설","1670-5191","주식회사 스카이리빙","2024-07","N","N","Y","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000338&pblancNo=2023000338"
"2023000337","2023000337","힐스테이트 속초","01","APT","01","민영","0","분양주택","200","강원","24814","강원특별자치도 속초시 금호동 622-40 일원",925,"2023-07-21","2023-07-31","2023-08-02","2023-07-31","2023-07-31","2023-08-01","2023-08-01",,,"2023-08-01","2023-08-01","2023-08-02","2023-08-02",,,"2023-08-02","2023-08-02","2023-08-08","2023-08-21","2023-08-24","http://www.hillstate-sokcho.co.kr","현대엔지니어링(주)","033-947-0925","(주)무궁화신탁","2026-05","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000337&pblancNo=2023000337"
"2023000325","2023000325","북천안자이 포레스트(2차)","01","APT","03","국민","0","분양주택","312","충남","31046","충청남도 천안시 서북구 성거읍 성거길 20 (북천안 자이 포레스트)",264,"2023-07-21","2023-07-31","2023-08-02","2023-07-31","2023-07-31","2023-08-01","2023-08-01",,,"2023-08-01","2023-08-01","2023-08-02","2023-08-02",,,"2023-08-02","2023-08-02","2023-08-08","2023-08-21","2023-08-23","https://xi.co.kr/bcx","지에스건설(주)","1644-8660","지에스건설(주)","2023-10","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000325&pblancNo=2023000325"
"2023000303","2023000303","광명 센트럴 아이파크","01","APT","01","민영","0","분양주택","410","경기","14211","경기도 광명시 광명2동 88-14번지 일대",425,"2023-07-21","2023-07-31","2023-08-02","2023-07-31","2023-07-31","2023-08-01","2023-08-01",,,"2023-08-01","2023-08-01","2023-08-02","2023-08-02",,,"2023-08-02","2023-08-02","2023-08-08","2023-08-22","2023-08-25","https://hdc.i-park.com/gwangmyeong","에이치디씨현대산업개발 주식회사","031-443-1957","광명제4알구역 주택재개발정비사업","2025-11","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000303&pblancNo=2023000303"
"2023000256","2023000256","아센시아 더 플러스","01","APT","01","민영","0","분양주택","600","부산","46216","부산광역시 금정구 남산동 118-18번지 일원",68,"2023-07-21","2023-08-01","2023-08-03","2023-08-01","2023-08-01","2023-08-02","2023-08-02",,,"2023-08-02","2023-08-02","2023-08-03","2023-08-03",,,"2023-08-03","2023-08-03","2023-08-09","2023-08-22","2023-08-24","https://blog.naver.com/asensiathecross","주식회사 태린건설  (주)우영종합건설","051-611-6394","코리아신탁(주)","2024-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000256&pblancNo=2023000256"
"2023000230","2023000230","롯데캐슬 이스트폴","01","APT","01","민영","0","분양주택","100","서울","05052","서울특별시 광진구 자양동 680-63번지 일원",631,"2023-07-21","2023-07-31","2023-08-02","2023-07-31","2023-07-31","2023-08-01","2023-08-01",,,"2023-08-01","2023-08-01","2023-08-02","2023-08-02",,,"2023-08-02","2023-08-02","2023-08-09","2023-08-21","2023-08-25","https://www.lottecastle.co.kr/APT/AT00394/main/index.do","롯데건설(주)","1533-1616","롯데건설(주)","2025-03","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000230&pblancNo=2023000230"
"2023000307","2023000307","이천중리B2-BL 우미린 트리쉐이드","01","APT","01","민영","0","분양주택","410","경기","17380","경기도 이천시 이천중리 택지개발지구내 B2블럭",849,"2023-07-20","2023-07-31","2023-08-02","2023-07-31","2023-07-31","2023-08-01","2023-08-01",,,"2023-08-01","2023-08-01","2023-08-02","2023-08-02",,,"2023-08-02","2023-08-02","2023-08-08","2023-08-21","2023-08-24","https://ij1.lynn.co.kr/","우미건설(주)  (주)부원건설","031-633-0026","이천중리비투피에프브이(주)","2026-02","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000307&pblancNo=2023000307"
"2023000343","2023000343","강동 중앙하이츠 시티","01","APT","01","민영","0","분양주택","100","서울","05354","서울특별시 강동구 길동 415-5번지",36,"2023-07-14","2023-07-24","2023-07-26","2023-07-24","2023-07-24","2023-07-25","2023-07-25",,,"2023-07-25","2023-07-25","2023-07-26","2023-07-26",,,"2023-07-26","2023-07-26","2023-08-01","2023-08-14","2023-08-17","http://www.강동중앙하이츠.com","중앙건설 주식회사","1877-6875","한국자산신탁(주)","2024-04","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000343&pblancNo=2023000343"
"2023000324","2023000324","용산 호반써밋 에이디션","01","APT","01","민영","0","분양주택","100","서울","04387","서울특별시 용산구 한강로 2가 210-1번지 일원",90,"2023-07-14","2023-07-24","2023-07-27","2023-07-24","2023-07-24","2023-07-25","2023-07-25",,,"2023-07-26","2023-07-26","2023-07-27","2023-07-27",,,"2023-07-27","2023-07-27","2023-08-02","2023-08-14","2023-08-16","https://www.hobansummit-ys.co.kr/","(주)호반건설","1670-6207","국제빌딩주변 제5구역 도시정비형 재개발사업조합","2025-03","Y","Y","Y","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000324&pblancNo=2023000324"
"2023000312","2023000312","에코시티 한양수자인 디에스틴 주상복합","01","APT","01","민영","0","분양주택","560","전북","55148","전라북도 전주시 덕진구 송천동 2가 1315번지 (전주에코시티 주상3BL)",268,"2023-07-14","2023-07-24","2023-07-26","2023-07-24","2023-07-24","2023-07-25","2023-07-25",,,"2023-07-25","2023-07-25","2023-07-26","2023-07-26",,,"2023-07-26","2023-07-26","2023-08-01","2023-08-14","2023-08-17","http://sujain-eco.co.kr","주식회사 한양","1644-1007","케이비부동산신탁주식회사","2026-12","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000312&pblancNo=2023000312"
"2023000284","2023000284","e편한세상 원주 프리모원(1회차)","01","APT","01","민영","0","분양주택","200","강원","26401","강원특별자치도 원주시 판부면 서곡리 산 48번지 외 17필지",350,"2023-07-13","2023-07-24","2023-07-26","2023-07-24","2023-07-24","2023-07-25","2023-07-25",,,"2023-07-25","2023-07-25","2023-07-26","2023-07-26",,,"2023-07-26","2023-07-26","2023-08-02","2023-08-16","2023-08-18","https://www.elife.co.kr","DL이앤씨(주)","033-743-2455","대한토지신탁(주)","2025-11","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000284&pblancNo=2023000284"
"2023000318","2023000318","인천 용현 경남아너스빌(조합원취소분)","01","APT","01","민영","0","분양주택","400","인천","22191","인천광역시 미추홀구 아암대로 118 (용현동)",87,"2023-07-12","2023-07-24","2023-07-26","2023-07-24","2023-07-24","2023-07-25","2023-07-25",,,"2023-07-25","2023-07-25","2023-07-26","2023-07-26",,,"2023-07-26","2023-07-26","2023-08-01","2023-08-14","2023-08-16","http://인천용현경남아너스빌.com","경남기업 (주)","032-888-5554","인천용현지역주택조합","2023-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000318&pblancNo=2023000318"
"2023000336","2023000336","가양동 다우갤러리 휴리움","01","APT","01","민영","0","분양주택","300","대전","34536","대전광역시 동구 가양동 53-6번지 일원",63,"2023-07-07","2023-07-17","2023-07-18",,,"2023-07-17","2023-07-17",,,"2023-07-17","2023-07-17","2023-07-18","2023-07-18",,,"2023-07-18","2023-07-18","2023-07-25","2023-08-07","2023-08-09","http://www.gy-huerium.com","다우건설 주식회사","1600-0067","동신아파트주택재건축정비사업조합","2026-03","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000336&pblancNo=2023000336"
"2023000334","2023000334","일도이동 유피테르 6차","01","APT","01","민영","0","분양주택","690","제주","63265","제주특별자치도 제주시 일도이동 992-11",40,"2023-07-07","2023-07-17","2023-07-18",,,"2023-07-17","2023-07-17",,,"2023-07-17","2023-07-17","2023-07-18","2023-07-18",,,"2023-07-18","2023-07-18","2023-07-24","2023-08-04","2023-08-08",,"주식회사 미래종합건설","064-723-0771","신영부동산신탁 주식회사","2023-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000334&pblancNo=2023000334"
"2023000319","2023000319","춘천 레이크시티 아이파크","01","APT","01","민영","0","분양주택","200","강원","24428","강원특별자치도 춘천시 삼천동 22-2번지 일원",874,"2023-07-07","2023-07-17","2023-07-19","2023-07-17","2023-07-17","2023-07-18","2023-07-18",,,"2023-07-18","2023-07-18","2023-07-19","2023-07-19",,,"2023-07-19","2023-07-19","2023-07-25","2023-08-07","2023-08-09","https://www.i-park.com/chuncheonlakecity","에이치디씨현대산업개발 주식회사","1577-7222","주식회사 하나자산신탁","2026-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000319&pblancNo=2023000319"
"2023000306","2023000306","화성태안3지구 B-3블록 공공분양주택(본청약)","01","APT","03","국민","0","분양주택","410","경기","18358","경기도 화성시 송산동 안녕동 일원 화성태안3 택지개발사업지구 내 B-3블록",688,"2023-07-07","2023-07-17","2023-07-20",,,"2023-07-17","2023-07-19","2023-07-17","2023-07-19","2023-07-17","2023-07-19","2023-07-20","2023-07-20","2023-07-20","2023-07-20","2023-07-20","2023-07-20","2023-08-04","2023-10-16","2023-10-20","https://apply.lh.or.kr","(주)태왕이앤씨","031-8077-7989","한국토지주택공사 경기남부지역본부","2026-02","N","N","Y","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000306&pblancNo=2023000306"
"2023000305","2023000305","남해 타운하우스","01","APT","01","민영","0","분양주택","621","경남","52450","경상남도 남해군 납해읍 창선면 당항리 920번지",76,"2023-07-07","2023-07-17","2023-07-19","2023-07-17","2023-07-17","2023-07-18","2023-07-18",,,"2023-07-18","2023-07-18","2023-07-19","2023-07-19",,,"2023-07-19","2023-07-19","2023-07-25","2023-08-07","2023-08-09",,"금강종합건설(주) ","055-863-1068","주식회사 장안","2023-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000305&pblancNo=2023000305"
"2023000259","2023000259","더샵 신문그리니티","01","APT","01","민영","0","분양주택","621","경남","51008","경상남도 김해시 신문동 신문1지구 A7-1블럭 일원",1146,"2023-07-06","2023-07-17","2023-07-19","2023-07-17","2023-07-17","2023-07-18","2023-07-18",,,"2023-07-18","2023-07-18","2023-07-19","2023-07-19",,,"2023-07-19","2023-07-19","2023-07-25","2023-08-05","2023-08-07","https://www.더샵신문그리니티.kr","(주)포스코이앤씨","1661-3363","(주)무궁화신탁","2026-02","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000259&pblancNo=2023000259"
"2023000258","2023000258","인천 연희공원 호반써밋 파크에디션","01","APT","01","민영","0","분양주택","400","인천","22733","인천광역시 서구 연희동 166-10번지(외 70필지) 일원",1370,"2023-07-06","2023-07-17","2023-07-19","2023-07-17","2023-07-17","2023-07-18","2023-07-18",,,"2023-07-18","2023-07-18","2023-07-19","2023-07-19",,,"2023-07-19","2023-07-19","2023-07-25","2023-08-07","2023-08-10","http://www.hobansummit-icyh.co.kr","(주)호반건설","1899-5334","연희파크 주식회사","2026-12","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000258&pblancNo=2023000258"
"2023000310","2023000310","이안 센트럴포레 장유 2단지","01","APT","01","민영","0","분양주택","621","경남","50991","경상남도 김해시 삼문동 1069번지 외 59필지",34,"2023-07-03","2023-07-13","2023-07-17","2023-07-13","2023-07-13","2023-07-14","2023-07-14",,,"2023-07-14","2023-07-14","2023-07-17","2023-07-17",,,"2023-07-17","2023-07-17","2023-07-21","2023-08-01","2023-08-03","http://www.iaanjy.com/","대우산업개발(주)","055-902-0780","김해장유지역주택조합2단지","2023-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000310&pblancNo=2023000310"
"2023000309","2023000309","이안 센트럴포레 장유 1단지","01","APT","01","민영","0","분양주택","621","경남","50991","경상남도 김해시 삼문동 903번지 외 62필지",45,"2023-07-03","2023-07-13","2023-07-17","2023-07-13","2023-07-13","2023-07-14","2023-07-14",,,"2023-07-14","2023-07-14","2023-07-17","2023-07-17",,,"2023-07-17","2023-07-17","2023-07-21","2023-08-01","2023-08-03","http://www.iaanjy.com/","대우산업개발(주)","055-902-0780","김해장유지역주택조합1단지","2023-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000309&pblancNo=2023000309"
"2023000240","2023000240","서희스타힐스 스타디움센트럴씨티","01","APT","01","민영","0","분양주택","400","인천","22160","인천광역시 미추홀구 참외전로 268",13,"2023-07-03","2023-07-13","2023-07-14",,,"2023-07-13","2023-07-13",,,"2023-07-13","2023-07-13","2023-07-14","2023-07-14",,,"2023-07-14","2023-07-14","2023-07-20","2023-07-31","2023-08-11","http://www.인천도원지역주택조합.com","(주)서희건설","032-876-5677","인천도원역 지역주택조합","2023-10","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000240&pblancNo=2023000240"
"2023000291","2023000291","유보라 신천매곡","01","APT","01","민영","0","분양주택","680","울산","44220","울산광역시 북구 신천동 476-4번지 일원",352,"2023-06-30","2023-07-10","2023-07-12","2023-07-10","2023-07-10","2023-07-11","2023-07-11",,,"2023-07-11","2023-07-11","2023-07-12","2023-07-12",,,"2023-07-12","2023-07-12","2023-07-19","2023-08-02","2023-08-04","http://www.ubora-sincheonmaegok.com","(주)반도건설","052-266-7200","(주)무궁화신탁","2025-07","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000291&pblancNo=2023000291"
